Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Building comment;Building exists;Opdrachttemplate
SINT-NIKLAAS - FH02;BL0211;75548;Veldstraat;53;;;134676,908;206063,285;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75553;Veldstraat;55;;;134687,519;206065,374;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;5401757;Veldstraat;57;;;134695,975;206067,734;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75554;Veldstraat;71;;;134710,552;206072,239;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75555;Veldstraat;73;;;134716,497;206074,036;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517692;Veldstraat;75;;;134722,03;206075,797;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517697;Veldstraat;77;;;134728,538;206077,144;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517701;Veldstraat;79;;;134732,861;206078,092;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517704;Veldstraat;81;;;134737,547;206079,546;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;4455426;Veldstraat;83;;;134742,28;206080,62;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517709;Veldstraat;85;;;134746,361;206081,882;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;4455427;Veldstraat;89;;;134755,562;206085,064;SDU;;1;0;0;1;Y;NA;2;Secundair adres nr 87;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3925998;Veldstraat;91;;;134759,251;206086,759;MDU;;3;0;0;3;Y;NA;4;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517723;Veldstraat;93;;;134765,071;206087,35;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517725;Veldstraat;95;;;134769,059;206088,612;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;4455431;Veldstraat;97;;;134772,65;206089,968;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517727;Veldstraat;99;;;134776,646;206091,457;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517732;Veldstraat;101;;;134781,385;206092,572;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517736;Veldstraat;103;;;134786,221;206093,727;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;9451;Veldstraat;105;;;134790,341;206094,719;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;6331902;Kalkstraat;62;B;;134563,233;205989,814;SDU;;1;0;0;1;Y;NA;3;BE;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;6331900;Kalkstraat;62;C;;134575,338;205996,876;SDU;;1;0;0;1;Y;NA;3;BE;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514029;Kalkstraat;76;;;134568,211;205939,162;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514038;Kalkstraat;86;;;134588,719;205916,904;MDU;;1;0;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514044;Lodewijk De Meesterstraat;4;;;134613,189;205916,326;MDU;;10;0;1;11;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514070;Lodewijk De Meesterstraat;34;;;134695,233;205951,348;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514088;Lodewijk De Meesterstraat;70;;;134802,931;205986,86;SDU;;0;1;0;1;N;IRREG;1;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;5913021;Sint-Vincentiusstraat;35;;;134819,932;205988,976;MDU;;2;0;0;2;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;5730450;Sint-Vincentiusstraat;11;A;;134807,115;206045,743;SDU;;1;0;0;1;N;IRREG;3;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;6427374;Sint-Vincentiusstraat;9;A;;134806,487;206048,558;SDU;;1;0;0;1;N;IRREG;3;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514022;Kalkstraat;66;;;134547,815;205967,955;MDU;;1;0;1;2;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75565;Kalkstraat;52;;;134515,605;205994,385;SDU;;1;0;0;1;Y;NA;3;1 bel en brievenbus;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517712;Veldstraat;87;;;134750,769;206083,558;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75563;Kalkstraat;54;;;134519,899;205991,966;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514013;Kalkstraat;56;;;134525,286;205988,635;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514014;Kalkstraat;58;;;134531,628;205984,259;MDU;D;1;1;0;2;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514016;Kalkstraat;60;;;134537,69;205980,507;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514018;Kalkstraat;62;;;134540,593;205977,631;MDU;;1;3;2;6;Y;NA;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514020;Kalkstraat;64;;;134545,31;205971,795;MDU;;1;0;0;1;Y;NA;3;Gebouw naast ondergrondse aansluiting;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514024;Kalkstraat;68;;;134550,617;205963,619;MDU;;5;0;1;6;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75744;Kalkstraat;70;;;134555,972;205956,288;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75743;Kalkstraat;72;;;134559,02;205953,031;MDU;;4;0;1;5;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514028;Kalkstraat;74;;;134564,611;205944,852;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514032;Kalkstraat;80;;;134577,647;205932,905;MDU;;8;0;1;9;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514036;Kalkstraat;84;;;134584,065;205925,076;MDU;;7;0;1;8;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514040;Kalkstraat;88;;;134591,503;205914,437;MDU;;1;0;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75742;Kalkstraat;90;;;134598,917;205910,891;MDU;;0;1;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75478;Lodewijk De Meesterstraat;2;;;134605,979;205906,056;MDU;;10;2;0;12;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514048;Lodewijk De Meesterstraat;10;;;134622,501;205920,96;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514050;Lodewijk De Meesterstraat;12;;;134626,751;205923,963;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514052;Lodewijk De Meesterstraat;14;;;134630,859;205927,136;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514054;Lodewijk De Meesterstraat;16;;;134635,539;205929,69;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514056;Lodewijk De Meesterstraat;18;;;134639,656;205932,998;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514058;Lodewijk De Meesterstraat;20;;;134643,206;205939,227;MDU;;3;0;0;3;N;HEIGHT;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514062;Lodewijk De Meesterstraat;24;;;134642,633;205987,192;MDU;D;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514064;Lodewijk De Meesterstraat;26;;;134654,4;205940,744;MDU;D;2;0;0;2;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75475;Lodewijk De Meesterstraat;28;;;134666,37;205945,996;MDU;;8;0;1;9;N;IRREG;5;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75479;Lodewijk De Meesterstraat;30;;;134681,056;205949,278;MDU;D;2;0;0;2;Y;NA;2;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514068;Lodewijk De Meesterstraat;32;;;134690,99;205950,157;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514071;Lodewijk De Meesterstraat;36;;;134699,849;205952,789;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514072;Lodewijk De Meesterstraat;38;;;134703,815;205954,09;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514073;Lodewijk De Meesterstraat;40;;;134708,007;205955,066;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;6320653;Kalkstraat;62;A;;134552,233;205981,814;SDU;;1;0;0;1;Y;NA;3;BE;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514074;Lodewijk De Meesterstraat;42;;;134712,152;205956,504;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514075;Lodewijk De Meesterstraat;44;;;134716,138;205957,598;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514076;Lodewijk De Meesterstraat;46;;;134720,303;205958,9;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514077;Lodewijk De Meesterstraat;48;;;134724,26;205960,175;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514078;Lodewijk De Meesterstraat;50;;;134727,95;205961,181;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514079;Lodewijk De Meesterstraat;52;;;134731,848;205962,255;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514080;Lodewijk De Meesterstraat;54;;;134737,259;205963,979;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514081;Lodewijk De Meesterstraat;56;;;134744,944;205966,263;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514082;Lodewijk De Meesterstraat;58;;;134759,709;205973,749;SDU;;0;1;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514084;Lodewijk De Meesterstraat;62;;;134780,554;205977,759;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514085;Lodewijk De Meesterstraat;64;;;134786,384;205979,26;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514086;Lodewijk De Meesterstraat;66;;;134790,95;205981,573;MDU;D;2;0;0;2;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514087;Lodewijk De Meesterstraat;68;;;134796,973;205981,995;SDU;;1;0;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;1514089;Lodewijk De Meesterstraat;72;;;134806,219;205985,028;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75474;Lodewijk De Meesterstraat;74;;;134812,537;205986,01;MDU;;1;0;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75568;Sint-Vincentiusstraat;1;;;134795,762;206090,684;MDU;;3;0;0;3;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;4455444;Sint-Vincentiusstraat;3;;;134796,383;206072,349;SDU;;0;1;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3518562;Sint-Vincentiusstraat;5;;;134800,643;206062,911;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3518569;Sint-Vincentiusstraat;9;;;134800,591;206048,048;SDU;;1;0;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;4455450;Sint-Vincentiusstraat;11;;;134801,739;206043,919;SDU;;1;0;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75462;Sint-Vincentiusstraat;15;;;134807,475;206032,354;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;4267573;Sint-Vincentiusstraat;17;;;134808,405;206027,739;SDU;;1;0;0;1;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3518579;Sint-Vincentiusstraat;19;;;134809,355;206023,106;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3518581;Sint-Vincentiusstraat;21;;;134810,553;206018,71;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75461;Sint-Vincentiusstraat;25;;;134811,915;206012,744;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3518586;Sint-Vincentiusstraat;27;;;134813,707;206006,024;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3518590;Sint-Vincentiusstraat;29;;;134815,609;206002,103;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;4151248;Sint-Vincentiusstraat;31;;;134816,654;205997,137;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75459;Sint-Vincentiusstraat;33;;;134817,937;205992,893;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;5479783;Sint-Vincentiusstraat;7;A;;134798,395;206056,389;SDU;;1;0;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;5467975;Sint-Vincentiusstraat;7;B;;134799,674;206052,235;SDU;;1;0;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;4274491;Sint-Vincentiusstraat;13;A;;134802,765;206039,759;SDU;;1;0;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;4275265;Sint-Vincentiusstraat;13;B;;134804,03;206035,964;SDU;;1;0;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75541;Veldstraat;1;;;134525,414;206000,353;MDU;;3;0;0;3;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517615;Veldstraat;3;;;134530,195;206004,305;MDU;;3;0;1;4;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3948829;Veldstraat;5;;;134537,434;206008,152;MDU;;4;0;1;5;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517618;Veldstraat;7;;;134543,855;206012,486;MDU;;4;0;1;5;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517622;Veldstraat;9;;;134552,756;206017,353;MDU;;7;0;1;8;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3948830;Veldstraat;11;;;134561,724;206023,229;MDU;D;3;0;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517627;Veldstraat;13;;;134568,777;206027,056;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517631;Veldstraat;15;;;134575,332;206029,134;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75545;Veldstraat;17;;;134579,146;206030,357;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75543;Veldstraat;19;;;134585,398;206033,347;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517636;Veldstraat;21;;;134591,574;206034,982;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;4046985;Veldstraat;23;;;134595,554;206036,379;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517640;Veldstraat;25;;;134600,06;206037,714;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517644;Veldstraat;27;;;134603,814;206039,157;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3501710;Lamstraat;12;;;134945,744;206125,391;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4464758;Lamstraat;14;;;134948,138;206120,907;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4464760;Lamstraat;16;;;134949,755;206117,117;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3501711;Lamstraat;18;;;134952,01;206113,306;SDU;;1;0;0;1;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;75454;Lamstraat;20;;;134953,565;206107,071;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;5424647;Lamstraat;10;A;;134940,251;206135,246;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;5380521;Lamstraat;10;B;;134942,773;206130,194;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;75570;Polderstraat;2;;;134825,966;206054,952;MDU;;0;1;1;2;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4455368;Polderstraat;4;;;134838,52;206060,095;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;75467;Polderstraat;6;;;134842,273;206061,903;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;75469;Polderstraat;8;;;134845,819;206065,542;MDU;;1;1;0;2;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4191442;Polderstraat;10;;;134851,936;206066,422;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3512069;Polderstraat;12;;;134856,138;206068,035;SDU;;1;0;0;1;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3512072;Polderstraat;14;;;134860,292;206069,715;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3512075;Polderstraat;16;;;134863,206;206074,264;MDU;;5;0;0;5;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4464736;Polderstraat;20;;;134872,856;206074,883;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3512081;Polderstraat;22;;;134879,434;206077,624;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3512093;Polderstraat;26;;;134885,331;206080,151;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;75471;Polderstraat;28;;;134889,673;206081,911;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;75472;Polderstraat;30;;;134892,98;206084,766;MDU;;1;0;1;2;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3512105;Polderstraat;32;;;134891,516;206088,379;MDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4204297;Polderstraat;36;;;134898,755;206086,862;MDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4275435;Polderstraat;38;;;134903,947;206097,84;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3512133;Polderstraat;42;;;134921,505;206093,726;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3512136;Polderstraat;46;;;134927,285;206096,297;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4227995;Polderstraat;48;;;134930,909;206098,95;SDU;;0;1;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3512139;Polderstraat;50;;;134935,654;206099,444;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3512142;Polderstraat;52;;;134939,144;206101,302;SDU;;1;0;0;1;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;75473;Polderstraat;54;;;134942,119;206103,693;MDU;;2;0;0;2;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3512145;Polderstraat;56;;;134947,625;206104,195;SDU;;1;0;0;1;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3512117;Polderstraat;38;A;;134906,325;206089,498;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;5390736;Polderstraat;40;B;;134911,119;206095,585;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4464734;Polderstraat;18;;;134868,509;206073,363;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3518559;Sint-Vincentiusstraat;2;;;134808,235;206102,678;MDU;;2;0;0;2;N;GLASS;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;75465;Sint-Vincentiusstraat;4;;;134814,545;206090,625;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3518565;Sint-Vincentiusstraat;6;;;134816,079;206086,515;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3518567;Sint-Vincentiusstraat;8;;;134816,951;206082,111;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3518571;Sint-Vincentiusstraat;10;;;134817,877;206078,269;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4455374;Sint-Vincentiusstraat;12;;;134818,615;206074,735;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3518574;Sint-Vincentiusstraat;14;;;134819,558;206071,567;MDU;;1;0;1;2;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3518576;Sint-Vincentiusstraat;16;;;134821,317;206066,687;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;75557;Veldstraat;107;;;134812,415;206104,657;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4455391;Veldstraat;109;;;134816,734;206105,694;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3517741;Veldstraat;111;;;134821,201;206106,822;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3517742;Veldstraat;113;;;134825,525;206107,841;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4455393;Veldstraat;115;;;134829,943;206109,103;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4260351;Veldstraat;117;;;134834,326;206110,516;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3948835;Veldstraat;119;;;134838,033;206111,674;MDU;D;2;0;0;2;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4004334;Veldstraat;121;;;134843,216;206112,843;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3517752;Veldstraat;123;;;134846,996;206114,278;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3517756;Veldstraat;125;;;134851,236;206115,748;SDU;;1;0;0;1;N;ORN;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3517761;Veldstraat;127;;;134855,835;206116,767;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3517763;Veldstraat;129;;;134860,157;206118,253;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4455397;Veldstraat;131;;;134864,314;206119,578;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3517769;Veldstraat;133;;;134869,689;206121,387;SDU;;1;0;0;1;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3517773;Veldstraat;135;;;134874,998;206123,546;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3517777;Veldstraat;137;;;134877,779;206123,595;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4262029;Veldstraat;141;;;134883,966;206124,782;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4455400;Veldstraat;143;;;134886,387;206126,641;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3517782;Veldstraat;145;;;134892,057;206128,702;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;3517784;Veldstraat;147;;;134895,102;206129,098;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4080623;Veldstraat;151;;;134901,18;206130,26;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0212;4455405;Veldstraat;153;;;134906,249;206132,944;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
